work_id,author_id,author_name,author_position,institutions
WOS:000748995900003,,"Zhang, Y.",5,"Shenzhen Univ, Minist Educ & Guangdong Prov,Guangdong Lab Artifi, Key Lab Optoelect Devices & Syst,Shenzhen Key Lab, Inst Microscale Optoelect,Collaborat Innovat Ctr, Shenzhen 518060, Peoples R China."
WOS:000748995900003,,"Ma, D.",6,"Macau Univ Sci & Technol, Fac Informat Technol, Macau 519020, Peoples R China."
WOS:000748995900003,,"Shu, Y.",7,"Macau Univ Sci & Technol, Fac Informat Technol, Macau 519020, Peoples R China."
WOS:000748995900003,,"Xiang, Y.",8,"Shenzhen Univ, Minist Educ & Guangdong Prov,Guangdong Lab Artifi, Key Lab Optoelect Devices & Syst,Shenzhen Key Lab, Inst Microscale Optoelect,Collaborat Innovat Ctr, Shenzhen 518060, Peoples R China."
WOS:000748995900003,,"Liu, J.",9,"Shenzhen Univ, Minist Educ & Guangdong Prov,Guangdong Lab Artifi, Key Lab Optoelect Devices & Syst,Shenzhen Key Lab, Inst Microscale Optoelect,Collaborat Innovat Ctr, Shenzhen 518060, Peoples R China."
WOS:000748995900003,,"Li, J.",10,"Macau Univ Sci & Technol, Fac Informat Technol, Macau 519020, Peoples R China."
WOS:000748995900003,,"Panajotov, K.",11,"Vrije Univ Brussels, Dept Appl Phys & Photon IR TONA, Pl Laan 2, B-1050 Brussels, Belgium."
WOS:000748995900003,,"Qin, Y.",12,"Guangdong Univ Technol, Sch Informat Engn, Inst Adv Photon Technol, Guangzhou 510006, Peoples R China."
WOS:000748995900003,,"Zhang, H.",13,"Shenzhen Univ, Minist Educ & Guangdong Prov,Guangdong Lab Artifi, Key Lab Optoelect Devices & Syst,Shenzhen Key Lab, Inst Microscale Optoelect,Collaborat Innovat Ctr, Shenzhen 518060, Peoples R China."
WOS:001472253500001,,"He, X.",1,"Chongqing Univ Posts & Telecommun, Sch Commun & Informat Engn, Chongqing 400065, Peoples R China."
WOS:001472253500001,,"Guo, P.",2,"Guilin Univ Elect Technol, Guangxi Key Lab Automatic Detecting Technol & Inst, Guilin 541004, Peoples R China."
WOS:001472253500001,,"Sun, W.",3,"Chongqing Univ Posts & Telecommun, Sch Commun & Informat Engn, Chongqing 400065, Peoples R China."
WOS:001472253500001,,"Hou, W.",4,"Chongqing Univ Posts & Telecommun, Sch Commun & Informat Engn, Chongqing 400065, Peoples R China."
WOS:001472253500001,,"Chen, P.",5,"Chongqing Univ Posts & Telecommun, Sch Comp Sci & Technol, Chongqing 400065, Peoples R China."
WOS:001472253500001,,"Hu, C.",6,"Guilin Univ Elect Technol, Guangxi Key Lab Automatic Detecting Technol & Inst, Guilin 541004, Peoples R China."
WOS:001472253500001,,"Zhu, A.",7,"Guilin Univ Elect Technol, Guangxi Key Lab Automatic Detecting Technol & Inst, Guilin 541004, Peoples R China."
WOS:001472253500001,,"Liu, W.",8,"Nanyang Technol Univ, Coll Comp & Data Sci, Singapore 639798, Singapore."
WOS:001472253500001,,"Guo, L.",9,"Chongqing Univ Posts & Telecommun, Sch Commun & Informat Engn, Chongqing 400065, Peoples R China."
WOS:000831533100001,,"Li, D.",1,"Qufu Normal Univ, Sch Chem & Chem Engn, Qufu 273165, Shandong, Peoples R China."
WOS:000831533100001,,"Song, J.",2,"Jining Univ, Sch Chem Chem Engineer & Mat, Qufu 273155, Shandong, Peoples R China."
WOS:000831533100001,,"Xu, Z.",3,"Jining Univ, Sch Chem Chem Engineer & Mat, Qufu 273155, Shandong, Peoples R China."
WOS:000831533100001,,"Gao, Y.",4,"Jining Univ, Sch Chem Chem Engineer & Mat, Qufu 273155, Shandong, Peoples R China."
WOS:000831533100001,,"Yin, X.",5,"Jining Univ, Sch Chem Chem Engineer & Mat, Qufu 273155, Shandong, Peoples R China."
WOS:000831533100001,,"Hou, Y.",6,"Jining Univ, Sch Chem Chem Engineer & Mat, Qufu 273155, Shandong, Peoples R China."
WOS:000831533100001,,"Feng, L.",7,"Jining Univ, Sch Chem Chem Engineer & Mat, Qufu 273155, Shandong, Peoples R China."
WOS:000831533100001,,"Yue, C.",8,"Jining Univ, Sch Chem Chem Engineer & Mat, Qufu 273155, Shandong, Peoples R China."
WOS:000831533100001,,"Fei, H.",9,"Tongji Univ, Sch Chem Sci & Engn, Shanghai Key Lab Chem Assessment & Sustainabil, Shanghai 200092, Peoples R China."
WOS:000831533100001,,"Lei, X.",10,"Jining Univ, Sch Chem Chem Engineer & Mat, Qufu 273155, Shandong, Peoples R China."
WOS:001112437000001,,"Sadeq, S.",1,"Razi Univ, Fac Engn, Dept Elect Engn, Kermanshah 6714414971, Iran."
WOS:001112437000001,,"Hayati, M.",2,"Razi Univ, Fac Engn, Dept Elect Engn, Kermanshah 6714414971, Iran."
WOS:001112437000001,,"Khosravi, S.",3,"Razi Univ, Fac Engn, Dept Elect Engn, Kermanshah 6714414971, Iran."
WOS:000663281000001,,Hendra,1,"Politekn STTT Bandung, Text Engn, Jakarta St 31, Bandung 40272, Indonesia."
WOS:000663281000001,,"Takeuchi, A.",2,"Univ Tsukuba, Tsukuba Res Ctr Energy Mat Sci TREMS, 1-1-1 Tennodai, Tsukuba, Ibaraki 3058573, Japan."
WOS:000663281000001,,"Yamagishi, H.",3,"Univ Tsukuba, Tsukuba Res Ctr Energy Mat Sci TREMS, 1-1-1 Tennodai, Tsukuba, Ibaraki 3058573, Japan."
WOS:000663281000001,,"Oki, O.",4,"Univ Tsukuba, Tsukuba Res Ctr Energy Mat Sci TREMS, 1-1-1 Tennodai, Tsukuba, Ibaraki 3058573, Japan."
WOS:000663281000001,,"Morimoto, M.",5,"Rikkyo Univ, Dept Chem, Toshima Ku, 3-34-1 Nishi Ikebukuro, Tokyo 1718501, Japan."
WOS:000663281000001,,"Irie, M.",6,"Rikkyo Univ, Dept Chem, Toshima Ku, 3-34-1 Nishi Ikebukuro, Tokyo 1718501, Japan."
WOS:000663281000001,,"Yamamoto, Y.",7,"Univ Tsukuba, Tsukuba Res Ctr Energy Mat Sci TREMS, 1-1-1 Tennodai, Tsukuba, Ibaraki 3058573, Japan."
WOS:000404145300015,,"Singh, K.",1,"Guru Nanak Dev Univ, Dept Elect Technol, Amritsar 143005, Punjab, India."
WOS:000404145300015,,"Kaur, G.",2,
WOS:000404145300015,,"Singh, M.",3,
WOS:000793726300025,,"He, J.",1,
WOS:000793726300025,,"Wang, P.",2,
WOS:000793726300025,,"He, R.",3,
WOS:000793726300025,,"Liu, C.",4,
WOS:000793726300025,,"Zhou, M.",5,
WOS:000793726300025,,"Liu, Y.",6,
WOS:000793726300025,,"Yue, Y.",7,
WOS:000793726300025,,"Liu, B.",8,
WOS:000793726300025,,"Xing, D.",9,
WOS:000793726300025,,"Zhu, K.",10,
WOS:000793726300025,,"Chang, K.",11,
WOS:000793726300025,,"Wang, Z.",12,"Nankai Univ, Tianjin Key Lab Optoelect Sensor & Sensing Networ, Tianjin 300350, Peoples R China."
WOS:001343565400012,,"Dehghani, M.",1,"Sharif Univ Technol, Dept Elect Engn, Tehran, Iran."
WOS:001343565400012,,"Mehrany, K.",2,"Sharif Univ Technol, Dept Elect Engn, Tehran, Iran."
WOS:001343565400012,,"Memarian, M.",3,"Sharif Univ Technol, Dept Elect Engn, Tehran, Iran."
WOS:000401168300001,,"Ye, H.",1,"Beijing Univ Posts & Telecommun, State Key Lab Informat Photon & Opt Commun, Beijing 100876, Peoples R China."
WOS:000401168300001,,"Ma, S.",2,"Beijing Univ Posts & Telecommun, State Key Lab Informat Photon & Opt Commun, Beijing 100876, Peoples R China."
WOS:000401168300001,,"Yu, Z.",3,"Beijing Univ Posts & Telecommun, State Key Lab Informat Photon & Opt Commun, Beijing 100876, Peoples R China."
WOS:000401168300001,,"Liu, Y.",4,"Beijing Univ Posts & Telecommun, State Key Lab Informat Photon & Opt Commun, Beijing 100876, Peoples R China."
WOS:000401168300001,,"Chen, Z.",5,"Taiyuan Univ Technol, Minist Educ & Shanxi Prov, Key Lab Adv Transducers & Intelligent Control Sys, Taiyuan 030024, Peoples R China."
WOS:000386673600005,,"Mineo, P.",1,"INSTM Consorzio Interuniv Nazl Sci & Tecnol Mat, UdR Catania, Viale A Doria 6, I-95125 Catania, Italy."
WOS:000386673600005,,"Rescifina, A.",2,"Univ Catania, Dipartimento Sci Farmaco, I-95125 Catania, Italy."
WOS:000386673600005,,"Abbadessa, A.",3,"Univ Catania, Dipartimento Sci Chim, Viale A Doria 6, I-95125 Catania, Italy."
WOS:000386673600005,,"Rapisardi, R.",4,"CNR, IPCB, Via P Gaifami 18, I-95126 Catania, Italy."
WOS:000386673600005,,"Scamporrino, A.",5,"CNR, IPCB, Via P Gaifami 18, I-95126 Catania, Italy."
WOS:000386673600005,,"Spitaleri, F.",6,"Univ Catania, Dipartimento Sci Chim, Viale A Doria 6, I-95125 Catania, Italy."
WOS:000543114000001,,"Zheng, J.",1,"Univ Washington, Dept Elect & Comp Engn, Seattle, WA 98195 USA."
WOS:000543114000001,,"Fang, Z.",2,"Univ Washington, Dept Elect & Comp Engn, Seattle, WA 98195 USA."
WOS:000543114000001,,"Wu, C.",3,"Univ Washington, Dept Elect & Comp Engn, Seattle, WA 98195 USA."
WOS:000543114000001,,"Zhu, S.",4,"Univ Washington, Dept Phys, Seattle, WA 98195 USA."
WOS:000543114000001,,"Xu, P.",5,"Ningbo Univ, Lab Infrared Mat & Devices, Adv Technol Res Inst, Ningbo 315211, Peoples R China."
WOS:000543114000001,,"Doylend, J.",6,"Intel Corp, Silicon Photon Prod Div, Santa Clara, CA 95054 USA."
WOS:000543114000001,,"Deshmukh, S.",7,"Stanford Univ, Dept Elect Engn, Stanford, CA 94305 USA."
WOS:000543114000001,,"Pop, E.",8,"Stanford Univ, Dept Elect Engn, Stanford, CA 94305 USA."
WOS:000543114000001,,"Dunham, S.",9,"Univ Washington, Dept Phys, Seattle, WA 98195 USA."
WOS:000543114000001,,"Li, M.",10,"Univ Washington, Dept Phys, Seattle, WA 98195 USA."
WOS:000543114000001,,"Majumdar, A.",11,"Univ Washington, Dept Phys, Seattle, WA 98195 USA."
WOS:000781187600001,,"Li, S.",1,"Shanghai Normal Univ, Shanghai Engn Res Ctr Intelligent Educ & Bigdata, Shanghai 201418, Peoples R China."
WOS:000781187600001,,"Li, W.",2,"Nanning Normal Univ, Sch Logist Management & Engn, Nanning 530299, Guangxi, Peoples R China."
WOS:000781187600001,,"Wang, Z.",3,"Hainan Trop Ocean Univ, Coll Comp Sci & Technol, Sanya 572022, Peoples R China."
WOS:000781187600001,,"An, D.",4,"Shanghai Normal Univ, Shanghai Engn Res Ctr Intelligent Educ & Bigdata, Shanghai 201418, Peoples R China."
WOS:001583044200001,,"Guo, H.",1,"ShanghaiTech Univ, Sch Informat Sci & Technol, Shanghai 201210, Peoples R China."
WOS:001583044200001,,"Un, Z.",2,"ShanghaiTech Univ, Sch Informat Sci & Technol, Shanghai 201210, Peoples R China."
WOS:001583044200001,,"Hen, Y.",3,"ShanghaiTech Univ, Sch Informat Sci & Technol, Shanghai 201210, Peoples R China."
WOS:001583044200001,,"Li, R.",4,"ShanghaiTech Univ, Sch Informat Sci & Technol, Shanghai 201210, Peoples R China."
WOS:001583044200001,,"Li, X.",5,"Shanghai Jiao Tong Univ, Intelligent Microwave Lightwave Integrat Innovat C, Dept Elect Engn, State Key Lab Photon & Commun, Shanghai 200240, Peoples R China."
WOS:001583044200001,,"Wang, C.",6,"ShanghaiTech Univ, State Key Lab Quantum Funct Mat, Shanghai 201210, Peoples R China."
WOS:001035517300052,,"Vatsavai, S.",1,"Univ Kentucky, Dept Elect & Comp Engn, Lexington, KY 40506 USA."
WOS:001035517300052,,"Karempudi, V.",2,"Univ Kentucky, Dept Elect & Comp Engn, Lexington, KY 40506 USA."
WOS:001035517300052,,"Thakkar, I.",3,"Univ Kentucky, Dept Elect & Comp Engn, Lexington, KY 40506 USA."
WOS:001035517300052,,"Salehi, A.",4,"Univ Kentucky, Dept Elect & Comp Engn, Lexington, KY 40506 USA."
WOS:001035517300052,,"Hastings, T.",5,"Univ Kentucky, Dept Elect & Comp Engn, Lexington, KY 40506 USA."
WOS:001478445200001,,"Cheung, S.",1,"Hewlett Packard Enterprise, Large Scale Integrated Photon Lab, Milpitas, CA 95035 USA."
WOS:001478445200001,,"Tossoun, B.",2,"Hewlett Packard Enterprise, Large Scale Integrated Photon Lab, Milpitas, CA 95035 USA."
WOS:001478445200001,,"Yuan, Y.",3,"Hewlett Packard Enterprise, Large Scale Integrated Photon Lab, Milpitas, CA 95035 USA."
WOS:001478445200001,,"Peng, Y.",4,"Hewlett Packard Enterprise, Large Scale Integrated Photon Lab, Milpitas, CA 95035 USA."
WOS:001478445200001,,"Hu, Y.",5,"Hewlett Packard Enterprise, Large Scale Integrated Photon Lab, Milpitas, CA 95035 USA."
WOS:001478445200001,,"Sorin, W.",6,"Hewlett Packard Enterprise, Large Scale Integrated Photon Lab, Milpitas, CA 95035 USA."
WOS:001478445200001,,"Kurczveil, G.",7,"Hewlett Packard Enterprise, Large Scale Integrated Photon Lab, Milpitas, CA 95035 USA."
WOS:001478445200001,,"Liang, D.",8,"Univ Michigan, Dept Elect & Comp Engn, Ann Arbor, MI 48109 USA."
WOS:001478445200001,,"Beausoleil, R.",9,"Hewlett Packard Enterprise, Large Scale Integrated Photon Lab, Milpitas, CA 95035 USA."
WOS:001111231900001,,"Sen, N.",1,"Jadavpur Univ, Dept Phys, Thin Film & Nanosci Lab, Kolkata 700032, India."
WOS:001111231900001,,"Chakraborty, N.",2,"Jadavpur Univ, Dept Phys, Thin Film & Nanosci Lab, Kolkata 700032, India."
WOS:001111231900001,,"Das, B.",3,"Jadavpur Univ, Dept Phys, Thin Film & Nanosci Lab, Kolkata 700032, India."
WOS:001111231900001,,"Chattopadhyay, K.",4,"Jadavpur Univ, Sch Mat Sci & Nanotechnol, Kolkata 700032, India."
WOS:000390597300053,,"Song, K.",1,
WOS:000390597300053,,"Yan, L.",2,
WOS:001597346500002,,"Xiang, S.",1,"Xidian Univ, State Key Discipline Lab Wide Bondgap Semicond Tec, Xian 710071, Peoples R China."
WOS:001597346500002,,"Wang, Y.",2,"Xidian Univ, State Key Lab Integrated Serv Networks, Xian 710071, Peoples R China."
WOS:001597346500002,,"Niu, X.",3,"Xidian Univ, State Key Lab Integrated Serv Networks, Xian 710071, Peoples R China."
WOS:001597346500002,,"Yu, M.",4,"Xidian Univ, State Key Lab Integrated Serv Networks, Xian 710071, Peoples R China."
WOS:001597346500002,,"Zhang, Y.",5,"Xidian Univ, State Key Lab Integrated Serv Networks, Xian 710071, Peoples R China."
WOS:001597346500002,,"Yu, C.",6,"Xidian Univ, State Key Lab Integrated Serv Networks, Xian 710071, Peoples R China."
WOS:001597346500002,,"Zeng, X.",7,"Xidian Univ, State Key Lab Integrated Serv Networks, Xian 710071, Peoples R China."
WOS:001597346500002,,"Zheng, D.",8,"Xidian Univ, State Key Lab Integrated Serv Networks, Xian 710071, Peoples R China."
WOS:001597346500002,,"Zhang, Y.",9,"Xidian Univ, State Key Lab Integrated Serv Networks, Xian 710071, Peoples R China."
WOS:001597346500002,,"Guo, X.",10,"Xidian Univ, State Key Discipline Lab Wide Bondgap Semicond Tec, Xian 710071, Peoples R China."
WOS:001597346500002,,"Han, Y.",11,"Xidian Univ, State Key Discipline Lab Wide Bondgap Semicond Tec, Xian 710071, Peoples R China."
WOS:001597346500002,,"Xie, C.",12,"Xidian Univ, State Key Lab Integrated Serv Networks, Xian 710071, Peoples R China."
WOS:001597346500002,,"Wang, T.",13,"Xidian Univ, State Key Lab Integrated Serv Networks, Xian 710071, Peoples R China."
WOS:001597346500002,,"Hao, Y.",14,
WOS:000412032200003,,"Liu, W.",1,"Beijing Univ Posts & Telecommun, State Key Lab Informat Photon & Opt Commun, Sch Sci, Beijing 100876, Peoples R China."
WOS:000412032200003,,"Yang, C.",2,
WOS:000412032200003,,"Liu, M.",3,
WOS:000412032200003,,"Yu, W.",4,
WOS:000412032200003,,"Zhang, Y.",5,
WOS:000412032200003,,"Lei, M.",6,
WOS:000681538900001,,"Nabeyama, A.",1,"Tokyo Univ Sci, Grad Sch, Fac Engn, Dept Management Sci,Katsushika Ku, 6-3-1 Niijuku, Tokyo 1258585, Japan."
WOS:000681538900001,,"Yashima, H.",2,"Tokyo Univ Sci, Fac Engn, Dept Informat & Comp Technol, Katsushika Ku, 6-3-1 Niijuku, Tokyo 1258585, Japan."
WOS:000502796100043,,"Ye, C.",1,"Shanghai Univ, Sch Comp Engn & Sci, 333 Nanchen Rd, Shanghai 200444, Peoples R China."
WOS:000502796100043,,"Kong, S.",2,"Shanghai Univ, Sch Comp Engn & Sci, 333 Nanchen Rd, Shanghai 200444, Peoples R China."
WOS:000502796100043,,"Fu, Y.",3,"Shanghai Univ, Sch Comp Engn & Sci, 333 Nanchen Rd, Shanghai 200444, Peoples R China."
WOS:000502796100043,,"Peng, J.",4,"Shanghai Univ, Shanghai Inst Adv Commun & Data Sci, Shanghai 200444, Peoples R China."
WOS:001420448600001,,"Radford, T.",1,"Univ Southampton, Sch Phys & Astron, Southampton SO17 1BJ, England."
WOS:001420448600001,,"Wiecha, P.",2,"Univ Toulouse, CNRS, LAAS, F-31031 Toulouse, France."
WOS:001420448600001,,"Politi, A.",3,"Univ Southampton, Sch Phys & Astron, Southampton SO17 1BJ, England."
WOS:001420448600001,,"Zeimpekis, I.",4,"Univ Southampton, Optoelect Res Ctr, Southampton SO17 1BJ, England."
WOS:001420448600001,,"Muskens, O.",5,"Univ Southampton, Sch Phys & Astron, Southampton SO17 1BJ, England."
WOS:001364464100001,,"Dong, Y.",1,"Southern Univ Sci & Technol, Acad Adv Interdisciplinary Studies, Dept Mat Sci & Engn, Shenzhen 518000, Peoples R China."
WOS:001364464100001,,"Wu, Z.",2,"Shenzhen Univ, Coll Phys & Optoelect Engn, Key Lab Optoelect Devices & Syst, Minist Educ & Guangdong Prov,State Key Lab Radio F, Shenzhen 518060, Peoples R China."
WOS:001364464100001,,"Zhong, W.",3,"Shenzhen Univ, Coll Phys & Optoelect Engn, Key Lab Optoelect Devices & Syst, Minist Educ & Guangdong Prov,State Key Lab Radio F, Shenzhen 518060, Peoples R China."
WOS:001364464100001,,"Zhu, Z.",4,"Southern Univ Sci & Technol, Acad Adv Interdisciplinary Studies, Dept Mat Sci & Engn, Shenzhen 518000, Peoples R China."
WOS:001364464100001,,"Liang, J.",5,"Southern Univ Sci & Technol, Acad Adv Interdisciplinary Studies, Dept Mat Sci & Engn, Shenzhen 518000, Peoples R China."
WOS:001364464100001,,"Li, Y.",6,"Southern Univ Sci & Technol, Acad Adv Interdisciplinary Studies, Dept Mat Sci & Engn, Shenzhen 518000, Peoples R China."
WOS:001364464100001,,"Xiang, X.",7,"Southern Univ Sci & Technol, Acad Adv Interdisciplinary Studies, Dept Mat Sci & Engn, Shenzhen 518000, Peoples R China."
WOS:001364464100001,,"Lei, L.",8,"Shenzhen Univ, Coll Phys & Optoelect Engn, Key Lab Optoelect Devices & Syst, Minist Educ & Guangdong Prov,State Key Lab Radio F, Shenzhen 518060, Peoples R China."
WOS:001364464100001,,"Shen, M.",9,"Southern Univ Sci & Technol, Acad Adv Interdisciplinary Studies, Dept Mat Sci & Engn, Shenzhen 518000, Peoples R China."
WOS:001142534300001,,"Uthayakumar, T.",1,"Dayananda Sagar Coll Engn, Dept Phys, Bangalore 560078, India."
WOS:001142534300001,,"Nallamuthu, N.",2,"Dayananda Sagar Acad Technol & Management, Dept Phys, Bangalore 560082, India."
WOS:001142534300001,,"Madhu, A.",3,"Dayananda Sagar Coll Engn, Dept Phys, Bangalore 560078, India."
WOS:001142534300001,,"Srinatha, N.",4,"RV Inst Technol & Management, Dept Phys, Bangalore 560076, India."
WOS:000988015000001,,"Swarnakar, S.",1,"G Pullaiah Coll Engn & Technol, Dept Elect & Commun Engn, Photon Lab, Kurnool 518002, Andhra Pradesh, India."
WOS:000988015000001,,"Palacharla, V.",2,"Godavari Inst Engn & Technol A, Dept Elect & Commun Engn, Rajahmundry 533296, Andhra Pradesh, India."
WOS:000988015000001,,"Muduli, A.",3,"Koneru Lakshmaiah Educ Fdn, Dept Elect & Commun Engn, Guntur 522302, Andhra Pradesh, India."
WOS:000988015000001,,"Kumar, S.",4,"Liaocheng Univ, Sch Phys Sci & Informat Technol, Shandong Key Lab Opt Commun Sci & Technol, Liaocheng 252059, Shandong, Peoples R China."
WOS:000454248200014,,"Amin, R.",1,"George Washington Univ, Dept Elect & Comp Engn, 800 22nd St, Washington, DE 20052 USA."
WOS:000454248200014,,"Maiti, R.",2,"George Washington Univ, Dept Elect & Comp Engn, 800 22nd St, Washington, DE 20052 USA."
WOS:000454248200014,,"Carfano, C.",3,"George Washington Univ, Dept Elect & Comp Engn, 800 22nd St, Washington, DE 20052 USA."
WOS:000454248200014,,"Ma, Z.",4,"George Washington Univ, Dept Elect & Comp Engn, 800 22nd St, Washington, DE 20052 USA."
WOS:000454248200014,,"Tahersima, M.",5,"George Washington Univ, Dept Elect & Comp Engn, 800 22nd St, Washington, DE 20052 USA."
WOS:000454248200014,,"Lilach, Y.",6,"George Washington Univ, Nanofabricat & Imaging Ctr, 800 22nd St, Washington, DE 20052 USA."
WOS:000454248200014,,"Ratnayake, D.",7,"George Washington Univ, Nanofabricat & Imaging Ctr, 800 22nd St, Washington, DE 20052 USA."
WOS:000454248200014,,"Dalir, H.",8,"Omega Opt Inc, 8500 Shoal Creek Blvd,Bldg 4,Suite 200, Austin, TX 78757 USA."
WOS:000454248200014,,"Sorger, V.",9,"George Washington Univ, Dept Elect & Comp Engn, 800 22nd St, Washington, DE 20052 USA."
WOS:000752864800004,,"Pankov, A.",1,"Novosibirsk State Univ, Pirogova Str 2, Novosibirsk 630090, Russia."
WOS:000752864800004,,"Vatnik, I.",2,"Novosibirsk State Univ, Pirogova Str 2, Novosibirsk 630090, Russia."
WOS:000752864800004,,"Sukhorukov, A.",3,"Australian Natl Univ, Res Sch Phys, ARC Ctr Excellence Transformat Meta Opt Syst TMOS, Canberra, ACT 2601, Australia."
WOS:000536535100001,,"Zou, W.",1,"Shanghai Jiao Tong Univ, State Key Lab Adv Opt Commun Syst & Networks, Intelligent Microwave Lightwave Integrat Innovat, Dept Elect Engn, Shanghai 200240, Peoples R China."
WOS:000536535100001,,"Ma, B.",2,"Shanghai Jiao Tong Univ, State Key Lab Adv Opt Commun Syst & Networks, Intelligent Microwave Lightwave Integrat Innovat, Dept Elect Engn, Shanghai 200240, Peoples R China."
WOS:000536535100001,,"Xu, S.",3,"Shanghai Jiao Tong Univ, State Key Lab Adv Opt Commun Syst & Networks, Intelligent Microwave Lightwave Integrat Innovat, Dept Elect Engn, Shanghai 200240, Peoples R China."
WOS:000536535100001,,"Zou, X.",4,"Shanghai Jiao Tong Univ, State Key Lab Adv Opt Commun Syst & Networks, Intelligent Microwave Lightwave Integrat Innovat, Dept Elect Engn, Shanghai 200240, Peoples R China."
WOS:000536535100001,,"Wang, X.",5,Peking University
WOS:001680185000198,,"Parmigiani, F.",1,"Microsoft Res Cambridge, Cambridge, England."
WOS:001680185000198,,"Ballani, H.",2,"Microsoft Res Cambridge, Cambridge, England."
WOS:001680185000198,,"Brennan, G.",3,"Microsoft Res Cambridge, Cambridge, England."
