work_id,keyword
WOS:000397724700002,optical communications;
WOS:000397724700002,quantum-confined
WOS:000397724700002,optical arrays
WOS:000397724700002,silicon photonics;
WOS:000397724700002,absorption
WOS:000397724700002,modulator
WOS:000397724700002,germanium quantum-wells
WOS:000397724700002,wavelength-division multiplexing
WOS:000476692600112,kronig-penney method
WOS:000476692600112,liquid
WOS:000476692600112,mode
WOS:000476692600112,graphene
WOS:000476692600112,photonic band gap
WOS:000476692600112,photonic crystal
WOS:001486435700001,differences
WOS:001486435700001,photonic crystals
WOS:001486435700001,finite
WOS:001486435700001,bloch's theorem
WOS:001486435700001,finite periodic systems
WOS:000426524500051,photonic crystal design
WOS:000426524500051,fdtd
WOS:000426524500051,photonic crystal device
WOS:000426524500051,band-gap
WOS:000426524500051,interface
WOS:000426524500051,logic gates
WOS:000426524500051,web
WOS:000357685000008,slow-light
WOS:000357685000008,photonic crystal
WOS:000357685000008,silicon
WOS:000357685000008,nanophotonics
WOS:000357685000008,simulation and design
WOS:000357685000008,photonic devices
WOS:001176075200011,polariton
WOS:001176075200011,lasers
WOS:001176075200011,light
WOS:001198760700001,heterostructures
WOS:001198760700001,phosphorescence
WOS:001198760700001,molecular heterostructure
WOS:001198760700001,3d printing
WOS:001198760700001,organic
WOS:001198760700001,self-assembly
WOS:001198760700001,exciton dynamics
WOS:000380506700011,filter
WOS:000380506700011,microwave photonics
WOS:000380506700011,delay-line structure
WOS:000380506700011,photonic signal processing
WOS:000681555500335,si photonic and heterogeneous platform
WOS:000681555500335,novel phenomena for switching and routing
WOS:000681555500335,novel materials and structures;
WOS:000681555500335,neuromorphic computing
WOS:000681555500242,centers
WOS:000681555500242,optical switching technologies for high-performance computing and data
WOS:000385792500052,laser
WOS:000385792500052,optical-properties
WOS:001083293800006,programmable photonic
WOS:001083293800006,circuits
WOS:001083293800006,photonic integrated circuits
WOS:001083293800006,optical mode converter
WOS:001083293800006,silicon photonics
WOS:000967307300003,tin
WOS:000967307300003,comparative
WOS:000967307300003,transmittance;
WOS:000967307300003,photonic crystals
WOS:000967307300003,mos2
WOS:000967307300003,lif
WOS:000967307300003,optical filter
WOS:000967307300003,tmm
WOS:000967307300003,gap
WOS:001473628700003,absorption
WOS:001473628700003,inverse-photoemission
WOS:001473628700003,energy-bands
WOS:001473628700003,interband-transitions
WOS:001473628700003,electron-hole-interaction
WOS:001473628700003,relaxation
WOS:001473628700003,intervalley
WOS:001473628700003,scattering
WOS:001473628700003,ultrafast
WOS:001473628700003,photoexcited carriers
WOS:001473628700003,dynamics
WOS:001473628700003,electroreflectance
WOS:000391286402136,inp
WOS:000391286402136,active layer
WOS:000391286402136,sio2/si substrate
WOS:000391286402136,silicon
WOS:000837383700001,quality factor
WOS:000837383700001,cavity
WOS:000837383700001,control
WOS:000837383700001,generation
WOS:000837383700001,wavelength conversion
WOS:000837383700001,2nd-harmonic
WOS:000837383700001,microring resonators
WOS:000837383700001,dispersion
WOS:000837383700001,optical parametric oscillation
WOS:000837383700001,ion-cut
WOS:000837383700001,single quantum-dot
WOS:000837383700001,coherent
WOS:000546469400050,design
WOS:000546469400050,gratings
WOS:000380470200020,single-passband
WOS:000380470200020,stimulated brillouin-scattering
WOS:000380470200020,filter
WOS:001568672800005,spinnaker
WOS:001568672800005,resonator
WOS:001568672800005,on-chip
WOS:000365013600002,diamond nanophotonics
WOS:000365013600002,crystal cavity;
WOS:000365013600002,optomechanical circuits
WOS:000365013600002,wave-guides
WOS:000365013600002,high-speed
WOS:000365013600002,integrated optics
WOS:000365013600002,centers
WOS:000365013600002,fabrication
WOS:000365013600002,thin-films
WOS:000365013600002,vacancy color-center
WOS:000365013600002,detectors
WOS:000365013600002,efficiency
WOS:000365013600002,superconducting single-photon
WOS:001133438100006,optical-excitations
WOS:001133438100006,generation
WOS:001133438100006,qubit
WOS:001133438100006,computation;
WOS:001133438100006,phase
WOS:001133438100006,teleportation
WOS:000801846600001,artificial-intelligence
WOS:000801846600001,neural-networks
WOS:000801846600001,classification
WOS:000801846600001,water
WOS:000801846600001,systems
WOS:000430761300042,demultiplexer
WOS:000430761300042,optical demux
WOS:000430761300042,850/1310/1550 nm
WOS:000430761300042,pcf
WOS:001329133300001,heralded entanglement
WOS:001329133300001,state
WOS:001329133300001,atom
WOS:001329133300001,communication
WOS:001442905100020,tempotron
WOS:001442905100020,neural networks
WOS:001442905100020,optical modulation
WOS:001442905100020,automatic modulation recognition;
WOS:001442905100020,spiking
WOS:001442905100020,accuracy
WOS:001442905100020,feature
WOS:001442905100020,optical attenuators
WOS:001442905100020,photonic spiking neural networks
WOS:001442905100020,vcsels
WOS:001442905100020,extraction
WOS:001442905100020,vertical cavity surface emitting lasers
WOS:001442905100020,classification
WOS:001442905100020,modulation
WOS:001442905100020,photonics
WOS:001442905100020,neurons
WOS:001442905100020,training
WOS:001541580000006,mach-zehnder interferometer
WOS:001541580000006,photonic
WOS:001541580000006,modulator
WOS:001541580000006,photonic integrated circuits
WOS:001541580000006,uv photonics
WOS:001541580000006,switch
WOS:001541580000006,electro-optic phase
WOS:001541580000006,aluminium nitride
WOS:000443498100017,microwave receiver
WOS:000443498100017,induced transparency
WOS:000443498100017,light
WOS:000443498100017,modulator;
WOS:000443498100017,quantum-systems
WOS:001600332100001,ito microheater
WOS:001600332100001,indium-tin-oxide
WOS:001600332100001,modulator
WOS:001600332100001,thermal degradation;
WOS:001600332100001,photonic integrated circuits
WOS:001600332100001,large optical nonlinearity
WOS:001600332100001,silicon
WOS:001600332100001,switch
WOS:001600332100001,optical routing
WOS:001297354100001,hybrid plasmonic waveguide
WOS:001297354100001,mach-zehnder interferometer
WOS:001297354100001,silicon-nitride
WOS:001297354100001,design
WOS:001297354100001,polarization
WOS:001297354100001,subwavelength confinement
WOS:001297354100001,photonics integrated circuits
WOS:001297354100001,rotator
WOS:001297354100001,sensor
WOS:001297354100001,silicon
WOS:001297354100001,resonator
WOS:001297354100001,optical confinement
WOS:001297354100001,optical communication
WOS:001297354100001,ultra-compact;
WOS:001297354100001,propagation
WOS:001297354100001,photonics
WOS:000883109900001,unidirectional modes
WOS:000883109900001,gates
WOS:000883109900001,magneto-optical systems
WOS:000883109900001,logic gates
WOS:001260002200019,photonic
WOS:001260002200019,linear quantum optics
WOS:001260002200019,circuits
WOS:001260002200019,quantum gates
WOS:001260002200019,quantum simulation
WOS:000617366600002,bandwidth
WOS:000617366600002,reconfigurable filter
WOS:000617366600002,filter
WOS:000617366600002,si3n4 nanoprocessor
WOS:000617366600002,mach-zehnder
WOS:000617366600002,ring resonators
WOS:000617366600002,programmable
WOS:000617366600002,interferometers
WOS:001190689200001,photonic ising machines;
WOS:001190689200001,parametric oscillators
WOS:001190689200001,integrated photonics
WOS:001190689200001,vector matrices multipliers
WOS:001190689200001,network
WOS:001190689200001,optical computings
WOS:001190689200001,systems
WOS:001190689200001,coherent
WOS:000397024700008,regression
WOS:000397024700008,hyperspectral image
WOS:000397024700008,spectral measurement
WOS:000397024700008,measurement
WOS:000397024700008,optical computing
WOS:000397024700008,optical
WOS:000674956500014,optical waveguides
WOS:000674956500014,quantum walks
WOS:000373028900001,enhancement;
WOS:000373028900001,single-crystals
WOS:000373028900001,growth
WOS:000373028900001,spectra
WOS:000373028900001,giant faraday-rotation
WOS:000373028900001,spectroscopy
WOS:000373028900001,integration
WOS:001161176500010,nonlinear optics
WOS:001161176500010,integrated optics
WOS:001161176500010,lithium niobate
WOS:001161176500010,microcavity optics
WOS:000413610300011,lens;
WOS:000413610300011,spot size
WOS:000413610300011,hemispherical microlens
WOS:000413610300011,mu-m
WOS:000413610300011,revolution
WOS:000413610300011,design
WOS:000413610300011,area
WOS:000413610300011,photonic crystal fiber
WOS:000413610300011,slow light
WOS:000413610300011,abcd matrix
WOS:000413610300011,large birefringence
WOS:000413610300011,zero dispersion wavelength
WOS:000413610300011,computation
WOS:000389308000037,overflow detection logic
WOS:000389308000037,fault tolerance and bafta
WOS:000389308000037,uft
WOS:000389308000037,reversible
WOS:000386869800048,computation
WOS:000386869800048,network
WOS:000386869800048,quantum
WOS:001211139000001,quantum dots
WOS:001211139000001,waveguides
WOS:001211139000001,silica
WOS:001211139000001,quantum computing
WOS:001211139000001,quantum emitters
WOS:001211139000001,microspheres;
WOS:001211139000001,integration
WOS:001211139000001,photonic nanojet
WOS:001211139000001,quantum circuits
WOS:001211139000001,nanowires
WOS:000428145500005,filter
WOS:000428145500005,spatial differentiation
WOS:000428145500005,light
WOS:000597359300063,spatial differentiator
WOS:000597359300063,asymmetric photonic spin-orbit interactions
WOS:000597359300063,phase
WOS:000597359300063,metasurface
WOS:000597359300063,resolution
WOS:000597359300063,edge detection;
WOS:000597359300063,broad-band
WOS:000387271800004,photochromic
WOS:000387271800004,core
WOS:000387271800004,molecule;
WOS:000387271800004,bandgap
WOS:000387271800004,(fret)
WOS:000387271800004,spiropyran
WOS:000387271800004,fluorescent switch
WOS:000387271800004,logic
WOS:000387271800004,spirooxazines
WOS:000387271800004,merocyanine
WOS:000387271800004,highly efficient
WOS:000387271800004,dye
WOS:000387271800004,solar-cells
WOS:000387271800004,modulation
WOS:000387271800004,complexation
WOS:000387271800004,fluorescence resonance energy transfer
WOS:000619552900001,photonic integration;
WOS:000619552900001,polymer
WOS:000619552900001,coupler;
WOS:000619552900001,integrated devices
WOS:000619552900001,wave-guides
WOS:000619552900001,3d integration
WOS:000619552900001,metasurfaces
WOS:000619552900001,optics
WOS:000619552900001,polymer waveguides
WOS:000619552900001,platform
WOS:000619552900001,phase gratings
WOS:000619552900001,multiplexer
WOS:001179348600008,modulator
WOS:001179348600008,optical logic operations
WOS:001179348600008,dual-drive mach-zehnder
WOS:001179348600008,networks
WOS:001179348600008,higher scalability
WOS:001179348600008,programmable optical digital logic computing
WOS:001236681500012,lithium niobate on insulator;
WOS:001236681500012,polarization
WOS:001236681500012,metasurface
WOS:001236681500012,propagation
WOS:001236681500012,photonic integrated circuit
WOS:001236681500012,high-speed modulation
WOS:001366889500001,slow-light
WOS:001366889500001,photonic crystals
WOS:001366889500001,slow light
WOS:001366889500001,machine learning
WOS:001366889500001,switch
WOS:001366889500001,quantum
WOS:001582826400349,"programmable,"
WOS:001582826400349,reconfigurable photonics.
WOS:001582826400349,photonic devices for innovative computing
WOS:001582826400349,silicon photonic and
WOS:001582826400349,laser
WOS:001582826400349,nanophotonic devices for computing applications
WOS:001351049800001,optical bistability
WOS:001351049800001,magnetic anapole
WOS:001351049800001,metasurface
WOS:001351049800001,analog
WOS:001351049800001,guided-mode resonance
WOS:001351049800001,3rd harmonic-generation
WOS:001351049800001,mirror effect
WOS:001214252400001,heterogeneously
WOS:001214252400001,photonic integrated circuits
WOS:001214252400001,optical compute interconnects;
WOS:001214252400001,co-packaged optics
WOS:001214252400001,silicon photonics
WOS:001214252400001,integrated lasers
WOS:001214252400001,ethernet transceivers
WOS:001272982100023,superconducting-qubit
WOS:001272982100023,readout
WOS:001272982100023,conversion
WOS:001332930600008,diarylethene
WOS:001332930600008,photochromism
WOS:001332930600008,plasmonic memristor
WOS:000380373000103,filter
WOS:000380373000103,microwave photonics
WOS:000380373000103,photonic signal processing
WOS:000380373000103,rf filtering
WOS:000454149000015,network
WOS:000454149000015,silicon
WOS:000454149000015,resonator
WOS:000454149000015,whispering-gallery modes
WOS:000454149000015,microsphere
WOS:000454149000015,photonics
WOS:000454149000015,locking
WOS:000454149000015,systems
WOS:000454149000015,generation;
WOS:000467375100003,intervals
WOS:000467375100003,binomial proportion
WOS:000467375100003,boson
WOS:001123389600001,optical quantum computing
WOS:001123389600001,spin
WOS:001123389600001,metasurface
WOS:001123389600001,all-optical diffractive neural network
WOS:001123389600001,gates
WOS:001123389600001,multiplexed;
WOS:001123389600001,quantum
WOS:001588932300005,vortices
WOS:001588932300005,pattern
WOS:001588932300005,square
WOS:001588932300005,states
WOS:001588932300005,orbital angular-momentum
WOS:001588932300005,plates
WOS:000589638800004,reversible logic gate
WOS:000589638800004,nanoring dielectric-metal-dielectric
WOS:000589638800004,plasmonic waveguides
WOS:000589638800004,all-optical reversible logic gates
WOS:000434841800003,filter
WOS:000434841800003,integrated optics
WOS:000434841800003,gain
WOS:000434841800003,stimulated brillouin-scattering
WOS:000434841800003,phase-shifter
WOS:000434841800003,nonlinear optics
WOS:000434841800003,microwave photonics
WOS:000434841800003,stimulated brillouin scattering;
WOS:000394290300031,2-photon absorption
WOS:000394290300031,polymer
WOS:000394290300031,thermal lens
WOS:000394290300031,phthalocyanine
WOS:000394290300031,fiber
WOS:000394290300031,limiting properties
WOS:000394290300031,refraction
WOS:000394290300031,dye;
WOS:000394290300031,laser
WOS:001613751700002,similarity
WOS:001613751700002,coupler
WOS:001613751700002,graph
WOS:001613751700002,quantum photonic processor
WOS:001613751700002,continuous-time quantum walk
WOS:001613751700002,walks
WOS:000501985000001,differentiation
WOS:000501985000001,optics in computing
WOS:000501985000001,metasurfaces
WOS:000501985000001,band achromatic metalens
WOS:000501985000001,magnetic resonance
WOS:000501985000001,edge detection
WOS:000501985000001,optical spatial
WOS:000455014800027,monte
WOS:000455014800027,channel wave-guides
WOS:000455014800027,optical waveguides
WOS:000455014800027,model
WOS:000455014800027,textures
WOS:000455014800027,switch
WOS:000455014800027,monte-carlo
WOS:000455014800027,multimode interference;
WOS:000455014800027,computer-simulation
WOS:000455014800027,nematic liquid crystals
WOS:000455014800027,optical filter
WOS:000455014800027,poly(dimethylsiloxane)
WOS:000455014800027,photonic devices
WOS:000455014800027,droplets
WOS:000455014800027,carlo simulations
WOS:000963929800004,entanglement
WOS:000963929800004,network
WOS:000963929800004,computational advantage
WOS:001321508800001,42.30.-d
WOS:001321508800001,x-ray
WOS:001321508800001,single-pixel imaging
WOS:001321508800001,ghost
WOS:001321508800001,optical computing imaging
WOS:001560274800001,bragg gratings
WOS:001560274800001,hilbert transforms
WOS:001560274800001,integrated optics
WOS:001560274800001,microwave
WOS:001560274800001,proposal
WOS:001560274800001,photonics
WOS:001633033400001,xrd
WOS:001633033400001,nitrate
WOS:001633033400001,optical studies
WOS:001633033400001,fluorescence
WOS:001633033400001,shg efficiency
WOS:001633033400001,ftir spectroscopy
WOS:001633033400001,growth
WOS:001633033400001,laser
WOS:001633033400001,shg
WOS:001633033400001,single crystal
WOS:001326613700010,reconfigurable photonics
WOS:001326613700010,graphene heater
WOS:001326613700010,optical switch;
WOS:001326613700010,next-generation
WOS:001326613700010,phase change materials
WOS:000548091400022,valley chern number
WOS:000548091400022,photonic topological
WOS:000548091400022,wilson loop
WOS:000548091400022,insulator
WOS:000548091400022,topological photonics
WOS:000548091400022,phase
WOS:000548091400022,light
WOS:000548091400022,invariants
WOS:000548091400022,numerical calculation
WOS:000548091400022,berry phase
WOS:000548091400022,field
WOS:000548091400022,chern number
WOS:000748372300025,robustness
WOS:000748372300025,uncertain systems
WOS:000748372300025,performance evaluation
WOS:000748372300025,photonic integrated circuits
WOS:000748372300025,silicon
WOS:000748372300025,microring filters
WOS:000748372300025,couplings
WOS:000748372300025,optical
WOS:000748372300025,resonators
WOS:000748372300025,computational modeling
WOS:000748372300025,analysis
WOS:000748372300025,optimization
WOS:000748372300025,photonics
WOS:000748372300025,topological insulator
WOS:000748372300025,floquet
WOS:001596744200001,wavelength routers
WOS:001596744200001,inverse design
WOS:001596744200001,modified sequential quadratic
WOS:001596744200001,programming
WOS:001596744200001,on-chip
WOS:000364039800011,films
WOS:000364039800011,phase-change materials
WOS:000669369200031,cloak
WOS:000568693000040,ptoep
WOS:000568693000040,organic phosphorescent materials
WOS:000568693000040,photonic
WOS:000568693000040,oxygen sensor
WOS:000568693000040,sensitivity
WOS:000568693000040,optical-properties
WOS:000568693000040,method
WOS:000568693000040,fluorescence quantum yield
WOS:000568693000040,cells
WOS:000568693000040,theoretical quantum mechanical
WOS:001368017800034,fp-sa laser
WOS:001368017800034,convolutional neural networks
WOS:001368017800034,convolution
WOS:001368017800034,image gradient magnitude
WOS:001368017800034,optical amplifiers
WOS:001368017800034,hybrid photonic
WOS:001368017800034,nonlinear optics;
WOS:001368017800034,artificial-intelligence
WOS:001368017800034,optical attenuators
WOS:001368017800034,laser
WOS:001368017800034,semiconductor
WOS:001368017800034,kernel
WOS:001368017800034,photonics
WOS:001368017800034,neurons
WOS:001368017800034,semiconductor optical amplifiers
WOS:000940523700001,spiropyran
WOS:000940523700001,solvent
WOS:000940523700001,plasticity
WOS:001039055700001,beam
WOS:001039055700001,diffraction
WOS:001039055700001,acousto-optic modulators
WOS:001039055700001,mach-zehnder
WOS:001039055700001,isotropic edge extraction
WOS:001039055700001,interferometer
WOS:001039055700001,optical computing
WOS:001039055700001,extraction
WOS:001039055700001,image edge enhancement
WOS:001039055700001,bragg diffraction
WOS:001157385200072,artificial intelligence
WOS:001157385200072,iot
WOS:001157385200072,proceedings
WOS:001157385200072,quantum computing
WOS:001157385200072,optical computing
WOS:001157385200072,legal
WOS:000373728500003,ultracold atoms
WOS:000373728500003,gauge fields
WOS:000373728500003,photonic materials
WOS:000373728500003,optical lattices
WOS:000373728500003,synthetic spacetime curvature
WOS:000373728500003,quantum;
WOS:000373728500003,phase
WOS:000373728500003,synthetic
WOS:000373728500003,optical resonators
WOS:000373728500003,bose-einstein condensation
WOS:000373728500003,floquet dynamics
WOS:000526523300039,optimization
WOS:000526523300039,genetic-algorithm
WOS:000449972600039,clusters
WOS:000449972600039,crystals
WOS:000449972600039,molecular-dynamics simulations
WOS:001363097900004,symmetric periodic lattice;
WOS:001363097900004,non-hermitian topology
WOS:001363097900004,symmetry-breaking periodic lattice
WOS:001363097900004,protection
WOS:001363097900004,symmetry
WOS:001363097900004,silica
WOS:001363097900004,states
WOS:001363097900004,writing
WOS:001363097900004,low bend loss
WOS:001363097900004,field
WOS:001363097900004,light
WOS:001378676900004,artificial-intelligence
WOS:000429305300013,slow light
WOS:000429305300013,group velocity
WOS:000429305300013,dispersion
WOS:000429305300013,photonic crystal waveguides
WOS:000890882300018,nonlinear dynamic system
WOS:000890882300018,information processing;
WOS:000890882300018,internal cavity length
WOS:000890882300018,semiconductor-laser
WOS:000890882300018,reservoir computing
WOS:000890882300018,optical feedback
WOS:000890882300018,computation
WOS:000890882300018,performance
WOS:000419547600001,optical waveguides
WOS:000419547600001,nanophotonics
WOS:000419547600001,plasmons
WOS:000991124700004,noise
WOS:000991124700004,semiconductor-lasers
WOS:000360156500009,interferometry
WOS:000360156500009,optical computing
WOS:000360156500009,holography
WOS:000360156500009,binary optics
WOS:000360156500009,real-time
WOS:000360156500009,tensor product
WOS:000701611100001,xor/xnor
WOS:000701611100001,design
WOS:000701611100001,all-optical multiplexer
WOS:000701611100001,optical computation
WOS:000701611100001,xnor
WOS:000701611100001,adder
WOS:000701611100001,mrr
WOS:000701611100001,implementation
WOS:000701611100001,boolean xor gate
WOS:000701611100001,adder/subtractor
WOS:000701611100001,circuit;
WOS:000696919200019,optical neuron networks
WOS:000696919200019,optical device
WOS:000696919200019,logic gate
WOS:000696919200019,reservoir computing
WOS:000696919200019,integrated
WOS:001525067100001,tags
WOS:001525067100001,labels
WOS:001525067100001,anti-counterfeiting
WOS:001525067100001,iris
WOS:001525067100001,wrinkles
WOS:001525067100001,colloidal photonic crystals
WOS:001525067100001,physical
WOS:001525067100001,unclonable functions
WOS:001525067100001,self-assembly
WOS:000986371700001,polarization multiplexing;
WOS:000986371700001,frequency comb generation
WOS:000986371700001,lithium-niobate
WOS:000986371700001,thermo-optic mzi
WOS:000986371700001,anisotropic
WOS:000986371700001,switch
WOS:000986371700001,polarization handling
WOS:000986371700001,lnoi
WOS:001406434600007,lasers
WOS:001406434600007,vcsel
WOS:001406434600007,dynamics
WOS:001406434600007,performance
WOS:001449610700001,optics
WOS:001449610700001,quantum
WOS:001529606800007,beam
WOS:001529606800007,silicon-nitride
WOS:001529606800007,photodiodes
WOS:001529606800007,chip;
WOS:001529606800007,lasers
WOS:001529606800007,stabilization
WOS:001529606800007,optical atomic-clock
WOS:001529606800007,resonators
WOS:001529606800007,entanglement
WOS:001529606800007,high-power
WOS:000785965200002,maxwell-garnett model
WOS:000785965200002,nanocomposite
WOS:000785965200002,photonic crystals
WOS:000785965200002,tamm resonance
WOS:000785965200002,reflection spectra;
WOS:000785965200002,temperature
WOS:000785965200002,plasmon-polaritons
WOS:000785965200002,resonance
WOS:000785965200002,photonic bandgap
WOS:000503910600039,least-squares
WOS:000503910600039,regression
WOS:000503910600039,near-infrared spectroscopy
WOS:000503910600039,prediction
WOS:000503910600039,element;
WOS:000503910600039,crude oils
WOS:000503910600039,partial
WOS:000503910600039,optimization
WOS:000503910600039,downhole-fluid-analysis
WOS:000503910600039,fractions
WOS:000503910600039,calibration
WOS:001058682300001,spontaneous emission
WOS:001058682300001,radiance
WOS:001058682300001,dots
WOS:001058682300001,superradiant
WOS:001058682300001,radiation
WOS:001058682300001,atoms
WOS:000542970200024,future generations
WOS:000542970200024,computer architecture
WOS:000542970200024,photonic
WOS:000542970200024,network-on-chip
WOS:000542970200024,many-cores
WOS:000542970200024,noc
WOS:000542970200024,challenges
WOS:000542970200024,optical waveguides
WOS:000542970200024,optical switches
WOS:000542970200024,wavelength-shifting
WOS:000542970200024,silicon;
WOS:000542970200024,optical network
WOS:000542970200024,scalability;
WOS:000542970200024,analytical models
WOS:000542970200024,routing
WOS:000542970200024,high-performance
WOS:000542970200024,photonics
WOS:000542970200024,bandwidth;
WOS:001103390900001,light;
WOS:001103390900001,beam
WOS:001103390900001,perfect absorber
WOS:001103390900001,polaritons
WOS:001103390900001,chirality
WOS:001103390900001,optical vortex
WOS:001103390900001,orbital angular-momentum
WOS:000669752800005,synaptic
WOS:000669752800005,artificial synapses
WOS:000669752800005,grain-boundaries
WOS:000669752800005,photonic synapses
WOS:000669752800005,black phosphorus;
WOS:000669752800005,voltage;
WOS:000669752800005,graphene
WOS:000669752800005,transistor
WOS:000669752800005,semiconductor
WOS:000669752800005,uv-photodetectors
WOS:000669752800005,plasticity
WOS:000669752800005,functions
WOS:000669752800005,neuromorphic systems
WOS:000669752800005,synaptic device
WOS:000637171700001,demyelinated axon
WOS:000637171700001,myelin
WOS:000637171700001,emission;
WOS:000637171700001,membrane
WOS:000637171700001,biomedical optical imaging;
WOS:000637171700001,propagation
WOS:000637171700001,quantum dot
WOS:000637171700001,transmittance;
WOS:000637171700001,communication
WOS:000637171700001,plasmons
WOS:000637171700001,electric fields
WOS:000637171700001,core-shell nanoparticle;
WOS:000637171700001,biophotons
WOS:000637171700001,axon channel
WOS:000637171700001,ions
WOS:000637171700001,photonic transmission
WOS:000637171700001,axons
WOS:000637171700001,microtubules
WOS:000637171700001,ranvier
WOS:000637171700001,optical coherence
WOS:000637171700001,nanorod
WOS:000637171700001,nanoparticles
WOS:000637171700001,photonics
WOS:001541580000015,multi-physics
WOS:001541580000015,hardware-accelerated computing
WOS:001541580000015,photonic design automation
WOS:001541580000015,photonic integrated circuits
WOS:001541580000015,simulations
WOS:001541580000015,process design kits (pdks)
WOS:001541580000015,heterogeneous integration
WOS:001541580000015,co-packaged optics;
WOS:001541580000015,optical interconnect
WOS:001502799400005,ring-resonator
WOS:001502799400005,design
WOS:000935379000001,electro-optical
WOS:000935379000001,technologies
WOS:000935379000001,memory
WOS:000935379000001,millipede
WOS:000935379000001,phase-change
WOS:000935379000001,bifunctional
WOS:000935379000001,metasurface
WOS:000935379000001,probe
WOS:000935379000001,nanophotonics
WOS:000935379000001,lens
WOS:001201682100001,integrated photonics
WOS:001201682100001,plasmonics;
WOS:001201682100001,light-matter interaction
WOS:001201682100001,chains
WOS:001201682100001,photonic topological insulators
WOS:001201682100001,states
WOS:000607521300002,equations
WOS:000607521300002,semiconductor-laser
WOS:000607521300002,self-pulsations;
WOS:000607521300002,multistability
WOS:000607521300002,saturable absorber
WOS:000607521300002,dynamics
WOS:001359129800021,neural network hardware
WOS:001359129800021,multilayer perceptrons;
WOS:001359129800021,neuromorphic photonics
WOS:001359129800021,neuromorphic
WOS:001359129800021,optical signal processing
WOS:001359129800021,photonics
WOS:001447997600022,bit
WOS:001447997600022,rate
WOS:001447997600022,</bold>
WOS:001447997600022,finite difference time domain <bold>
WOS:001447997600022,photonic band gap
WOS:001447997600022,resonator
WOS:001447997600022,response time
WOS:001447997600022,photonic crystal
WOS:001447997600022,contrast ratio
WOS:001447997600022,optical encoder
WOS:001534265600015,impatt
WOS:001534265600015,microwave
WOS:001534265600015,laser
WOS:001534265600015,baritt
WOS:001534265600015,ccd
WOS:001534265600015,vcsel
WOS:001534265600015,photonic imaging
WOS:001534265600015,terahertz
WOS:001534265600015,avalanche photo diode
WOS:001534265600015,millimeter wave;
WOS:001534265600015,tunnel diode;
WOS:001534265600015,wireless
WOS:001534265600015,threshold-less
WOS:001534265600015,wireless imaging
WOS:001534265600015,optoelectronic
WOS:001534265600015,nonlinear optics
WOS:001534265600015,cmos image sensor
WOS:001534265600015,led;
WOS:001534265600015,ulsi
WOS:001534265600015,cmos
WOS:001534265600015,gunn
WOS:001534265600015,roic
WOS:001260983500188,high performance
WOS:001260983500188,computers
WOS:001260983500188,disaggregation
WOS:001260983500188,quantum interconnect
WOS:001260983500188,photonic integrated circuits
WOS:001260983500188,hyperscale
WOS:001260983500188,data centers
WOS:001179605700017,film lithium niobate
WOS:001179605700017,optical modulator;
WOS:001179605700017,microwave photonics
WOS:001179605700017,thin film
WOS:001179605700017,microdisk resonators
WOS:001179605700017,2nd-harmonic generation;
WOS:001179605700017,chip
WOS:001179605700017,optical waveguide
WOS:001179605700017,thin
WOS:001179605700017,red
WOS:001179605700017,green-light generation
WOS:001179605700017,key words photonic integration
WOS:001179605700017,ridge wave-guides
WOS:001179605700017,single
WOS:001179605700017,fabrication;
WOS:001179605700017,integrated quantum photonic device
WOS:001179605700017,laser
WOS:001179605700017,comb generation
WOS:000380613000042,compact
WOS:000380613000042,optical switches
WOS:000380613000042,photonic integrated circuits
WOS:000380613000042,fabrics
WOS:001652709800002,computational advantage
WOS:000469369800003,channel drop filter
WOS:000469369800003,photonic crystal ring resonator
WOS:000469369800003,quality
WOS:000469369800003,factor
WOS:000469369800003,dwdm
WOS:000451036000375,photonic crystal;
WOS:000451036000375,optical fiber
WOS:000451036000375,infrared spectra
WOS:000451036000375,computational modeling
WOS:000451036000375,fiber laser
WOS:000393346300002,ring-resonator
WOS:000393346300002,chip
WOS:000393346300002,fabrication
WOS:000393346300002,wave-form generation
WOS:000393346300002,amplitude;
WOS:000393346300002,optical-component
WOS:000393346300002,key
WOS:000393346300002,modulators
WOS:000393346300002,pulse shaper
WOS:000393346300002,distribution
WOS:000393346300002,entangled photons
WOS:000941178400001,electron
WOS:000941178400001,spin
WOS:000941178400001,quality-factor
WOS:000941178400001,resonators
WOS:000941178400001,single quantum-dot
WOS:000485997600017,memory;
WOS:000485997600017,artificial synapses
WOS:000485997600017,photonic synapses
WOS:000485997600017,storage
WOS:000485997600017,model
WOS:000485997600017,long-term potentiation
WOS:000485997600017,photoelectric synapses;
WOS:000485997600017,implementation
WOS:000485997600017,networks
WOS:000485997600017,recent progress
WOS:000485997600017,synaptic devices
WOS:000485997600017,neuromorphic computing
WOS:000485997600017,plasticity
WOS:000485997600017,transistors
WOS:001182621300055,mach-zehnder
WOS:001182621300055,modulators
WOS:001182621300055,circuits
WOS:000781365400001,silicon-nitride microresonators
WOS:000781365400001,design
WOS:000781365400001,efficient
WOS:000781365400001,chip
WOS:000781365400001,generation
WOS:000781365400001,combs
WOS:000781365400001,frequency-conversion;
WOS:000781365400001,wave-guide bend
WOS:000781365400001,spectroscopy
WOS:000781365400001,hybrid
WOS:001138931400001,cognitive radio
WOS:000947278300001,bifeo3
WOS:000947278300001,logic gate
WOS:000947278300001,temperature
